DateTime,Civil Building Demand (kW),GHI (W/m2),Civil Building Demand (kW) - 1,Week Day,Month,Sin Hour
2017-02-17 06:00:00,106.1654079,1.7979166666666666,94.9530873,4,2,-1.455000338086136
2017-02-17 07:00:00,157.9168707,16.810333333333332,106.1654079,4,2,1.1552251627369516
2017-02-17 08:00:00,269.5706536,144.025,157.9168707,4,2,3.686723977819363
2017-02-17 09:00:00,297.5733928,311.325,269.5706536,4,2,5.966978646412833
2017-02-17 10:00:00,333.1048462,493.875,297.5733928,4,2,7.8405935811517145
2017-02-17 11:00:00,347.438,562.725,333.1048462,4,2,9.17988502052864
2017-02-17 12:00:00,335.2593436,622.2666666666667,347.438,4,2,9.893582466233818
2017-02-17 13:00:00,306.2929412,582.1083333333333,335.2593436,4,2,9.933048616783237
2017-02-17 14:00:00,299.2554127,519.9166666666666,306.2929412,4,2,9.295593919237854
2017-02-17 15:00:00,294.6951935,418.7583333333334,299.2554127,4,2,8.024659857791692
2017-02-17 16:00:00,284.826618,302.77500000000003,294.6951935,4,2,6.206858488414452
2017-02-17 17:00:00,250.8072835,94.71249999999999,284.826618,4,2,3.96606997037041
2017-02-17 18:00:00,212.3350156,6.335083333333333,250.8072835,4,2,1.455000338086137
2017-02-17 19:00:00,144.331854,1.6795,212.3350156,4,2,-1.1552251627369503
2017-02-17 20:00:00,118.3623907,1.5735000000000001,144.331854,4,2,-3.6867239778193617
2017-02-17 21:00:00,99.0753819,1.5460833333333335,118.3623907,4,2,-5.966978646412833
2017-02-17 22:00:00,99.2055757,1.6269166666666666,99.0753819,4,2,-7.840593581151714
2017-02-17 23:00:00,99.6566724,1.472153846153846,99.2055757,4,2,-9.179885020528637
2017-02-18 00:00:00,90.7210252,1.5046666666666668,99.6566724,5,2,-9.893582466233818
2017-02-18 01:00:00,83.9795826,1.5924166666666668,90.7210252,5,2,-9.933048616783237
2017-02-18 02:00:00,78.0924175,1.3569166666666668,83.9795826,5,2,-9.29559391923785
2017-02-18 03:00:00,75.628853,1.7146666666666668,78.0924175,5,2,-8.024659857791685
2017-02-18 04:00:00,75.2615614,1.3525833333333335,75.628853,5,2,-6.2068584884144515
2017-02-18 05:00:00,74.6852343,1.731,75.2615614,5,2,-3.9660699703704005
2017-02-18 06:00:00,78.6032659,1.8670833333333334,74.6852343,5,2,-1.455000338086136
2017-02-18 07:00:00,83.0010292,15.820416666666667,78.6032659,5,2,1.1552251627369516
2017-02-18 08:00:00,92.6727868,140.97916666666666,83.0010292,5,2,3.686723977819363
2017-02-18 09:00:00,98.3024278,311.71666666666664,92.6727868,5,2,5.966978646412833
2017-02-18 10:00:00,109.841951,322.4166666666667,98.3024278,5,2,7.8405935811517145
2017-02-18 11:00:00,110.7227636,222.76333333333332,109.841951,5,2,9.17988502052864
2017-02-18 12:00:00,116.223738,357.55,110.7227636,5,2,9.893582466233818
2017-02-18 13:00:00,113.1853736,504.48333333333335,116.223738,5,2,9.933048616783237
2017-02-18 14:00:00,107.4452015,380.48333333333335,113.1853736,5,2,9.295593919237854
2017-02-18 15:00:00,110.3703622,300.05,107.4452015,5,2,8.024659857791692
2017-02-18 16:00:00,107.6763814,288.10833333333335,110.3703622,5,2,6.206858488414452
2017-02-18 17:00:00,103.0407567,68.70916666666666,107.6763814,5,2,3.96606997037041
2017-02-18 18:00:00,101.3493827,2.8959166666666665,103.0407567,5,2,1.455000338086137
2017-02-18 19:00:00,102.5440349,1.56925,101.3493827,5,2,-1.1552251627369503
2017-02-18 20:00:00,103.8461638,1.3224166666666666,102.5440349,5,2,-3.6867239778193617
2017-02-18 21:00:00,95.7968653,1.1238333333333335,103.8461638,5,2,-5.966978646412833
2017-02-18 22:00:00,86.2215122,1.12625,95.7968653,5,2,-7.840593581151714
2017-02-18 23:00:00,84.5717544,1.2485000000000002,86.2215122,5,2,-9.179885020528637
2017-02-19 00:00:00,82.772331,1.2209166666666667,84.5717544,6,2,-9.893582466233818
2017-02-19 01:00:00,77.6768282,1.0895,82.772331,6,2,-9.933048616783237
2017-02-19 02:00:00,76.6793757,1.1774166666666666,77.6768282,6,2,-9.29559391923785
2017-02-19 03:00:00,76.9760343,1.0873333333333333,76.6793757,6,2,-8.024659857791685
2017-02-19 04:00:00,76.9844339,1.4150833333333335,76.9760343,6,2,-6.2068584884144515
2017-02-19 05:00:00,74.4956706,1.21425,76.9844339,6,2,-3.9660699703704005
2017-02-19 06:00:00,73.4814189,1.17025,74.4956706,6,2,-1.455000338086136
2017-02-19 07:00:00,75.3554842,18.063083333333335,73.4814189,6,2,1.1552251627369516
2017-02-19 08:00:00,77.4821102,153.51666666666668,75.3554842,6,2,3.686723977819363
2017-02-19 09:00:00,80.4292244,325.06666666666666,77.4821102,6,2,5.966978646412833
2017-02-19 10:00:00,81.7817509,473.89166666666665,80.4292244,6,2,7.8405935811517145
2017-02-19 11:00:00,83.2241913,578.8166666666667,81.7817509,6,2,9.17988502052864
2017-02-19 12:00:00,83.8016638,630.4916666666667,83.2241913,6,2,9.893582466233818
2017-02-19 13:00:00,80.888148,625.5833333333334,83.8016638,6,2,9.933048616783237
2017-02-19 14:00:00,81.7130269,557.7583333333333,80.888148,6,2,9.295593919237854
2017-02-19 15:00:00,81.869374,427.01666666666665,81.7130269,6,2,8.024659857791692
2017-02-19 16:00:00,82.2727457,277.2,81.869374,6,2,6.206858488414452
2017-02-19 17:00:00,83.4486897,106.55666666666667,82.2727457,6,2,3.96606997037041
2017-02-19 18:00:00,82.8359007,6.472333333333334,83.4486897,6,2,1.455000338086137
2017-02-19 19:00:00,84.3861996,1.5504166666666668,82.8359007,6,2,-1.1552251627369503
2017-02-19 20:00:00,86.0802462,1.6058333333333332,84.3861996,6,2,-3.6867239778193617
2017-02-19 21:00:00,85.280757,1.4953333333333332,86.0802462,6,2,-5.966978646412833
2017-02-19 22:00:00,83.7012504,1.5160833333333334,85.280757,6,2,-7.840593581151714
2017-02-19 23:00:00,84.8057978,1.3909999999999998,83.7012504,6,2,-9.179885020528637
2017-02-20 00:00:00,76.682621,1.4609166666666666,84.8057978,0,2,-9.893582466233818
2017-02-20 01:00:00,69.7065623,1.4214166666666666,76.682621,0,2,-9.933048616783237
2017-02-20 02:00:00,68.8204045,1.3453333333333333,69.7065623,0,2,-9.29559391923785
2017-02-20 03:00:00,67.6881766,1.2646666666666666,68.8204045,0,2,-8.024659857791685
2017-02-20 04:00:00,71.0839058,1.32475,67.6881766,0,2,-6.2068584884144515
2017-02-20 05:00:00,85.9563521,1.2324166666666667,71.0839058,0,2,-3.9660699703704005
2017-02-20 06:00:00,100.125141,1.1978333333333333,85.9563521,0,2,-1.455000338086136
2017-02-20 07:00:00,180.1403033,24.109750000000002,100.125141,0,2,1.1552251627369516
2017-02-20 08:00:00,281.3291391,168.75833333333333,180.1403033,0,2,3.686723977819363
2017-02-20 09:00:00,312.2249678,346.59999999999997,281.3291391,0,2,5.966978646412833
2017-02-20 10:00:00,347.9183044,502.05833333333334,312.2249678,0,2,7.8405935811517145
2017-02-20 11:00:00,370.0663315,606.2666666666667,347.9183044,0,2,9.17988502052864
2017-02-20 12:00:00,372.6913974,657.65,370.0663315,0,2,9.893582466233818
2017-02-20 13:00:00,366.1830437,644.725,372.6913974,0,2,9.933048616783237
2017-02-20 14:00:00,365.7084663,575.6,366.1830437,0,2,9.295593919237854
2017-02-20 15:00:00,363.7143249,449.72499999999997,365.7084663,0,2,8.024659857791692
2017-02-20 16:00:00,356.8247439,286.46666666666664,363.7143249,0,2,6.206858488414452
2017-02-20 17:00:00,280.5451128,110.02749999999999,356.8247439,0,2,3.96606997037041
2017-02-20 18:00:00,243.1693745,6.219666666666666,280.5451128,0,2,1.455000338086137
2017-02-20 19:00:00,188.4635433,1.5180833333333332,243.1693745,0,2,-1.1552251627369503
2017-02-20 20:00:00,133.9848831,1.4628333333333332,188.4635433,0,2,-3.6867239778193617
2017-02-20 21:00:00,107.7380421,1.5066666666666666,133.9848831,0,2,-5.966978646412833
2017-02-20 22:00:00,96.5822279,1.2645,107.7380421,0,2,-7.840593581151714
2017-02-20 23:00:00,90.1614973,1.2505833333333334,96.5822279,0,2,-9.179885020528637
2017-02-21 00:00:00,84.4982579,1.2806666666666666,90.1614973,1,2,-9.893582466233818
2017-02-21 01:00:00,75.9862178,1.2855,84.4982579,1,2,-9.933048616783237
2017-02-21 02:00:00,75.2056277,1.163,75.9862178,1,2,-9.29559391923785
2017-02-21 03:00:00,72.706174,1.1885000000000001,75.2056277,1,2,-8.024659857791685
2017-02-21 04:00:00,72.7991423,1.1770833333333333,72.706174,1,2,-6.2068584884144515
2017-02-21 05:00:00,83.3435038,1.0639166666666666,72.7991423,1,2,-3.9660699703704005
2017-02-21 06:00:00,104.3661754,0.9438333333333334,83.3435038,1,2,-1.455000338086136
2017-02-21 07:00:00,185.5196744,17.392083333333332,104.3661754,1,2,1.1552251627369516
2017-02-21 08:00:00,290.1248566,112.46499999999999,185.5196744,1,2,3.686723977819363
2017-02-21 09:00:00,334.6486545,255.8083333333333,290.1248566,1,2,5.966978646412833
2017-02-21 10:00:00,376.8159828,388.3666666666666,334.6486545,1,2,7.8405935811517145
2017-02-21 11:00:00,387.7486349,479.675,376.8159828,1,2,9.17988502052864
2017-02-21 12:00:00,385.3597123,516.2416666666667,387.7486349,1,2,9.893582466233818
2017-02-21 13:00:00,358.8467567,510.575,385.3597123,1,2,9.933048616783237
2017-02-21 14:00:00,339.0061379,452.3416666666667,358.8467567,1,2,9.295593919237854
2017-02-21 15:00:00,338.6961163,347.3416666666667,339.0061379,1,2,8.024659857791692
2017-02-21 16:00:00,325.173333,212.39166666666665,338.6961163,1,2,6.206858488414452
2017-02-21 17:00:00,289.2449985,75.00083333333333,325.173333,1,2,3.96606997037041
2017-02-21 18:00:00,256.726138,5.332916666666667,289.2449985,1,2,1.455000338086137
2017-02-21 19:00:00,183.1817221,1.21125,256.726138,1,2,-1.1552251627369503
2017-02-21 20:00:00,144.3207818,1.2296666666666667,183.1817221,1,2,-3.6867239778193617
2017-02-21 21:00:00,111.9618955,1.2021666666666666,144.3207818,1,2,-5.966978646412833
2017-02-21 22:00:00,98.1525713,1.2597500000000001,111.9618955,1,2,-7.840593581151714
2017-02-21 23:00:00,98.2661568,1.2435833333333333,98.1525713,1,2,-9.179885020528637
2017-02-22 00:00:00,88.6434605,1.1700000000000002,98.2661568,2,2,-9.893582466233818
2017-02-22 01:00:00,81.0954654,1.20225,88.6434605,2,2,-9.933048616783237
2017-02-22 02:00:00,79.5781922,1.1700833333333334,81.0954654,2,2,-9.29559391923785
2017-02-22 03:00:00,76.8450769,1.1100833333333333,79.5781922,2,2,-8.024659857791685
2017-02-22 04:00:00,78.2934352,1.0153333333333332,76.8450769,2,2,-6.2068584884144515
2017-02-22 05:00:00,95.0760269,0.9831666666666666,78.2934352,2,2,-3.9660699703704005
2017-02-22 06:00:00,112.8904331,1.15625,95.0760269,2,2,-1.455000338086136
2017-02-22 07:00:00,198.1566817,16.475416666666668,112.8904331,2,2,1.1552251627369516
2017-02-22 08:00:00,303.714264,125.17166666666667,198.1566817,2,2,3.686723977819363
2017-02-22 09:00:00,336.7004477,289.0083333333333,303.714264,2,2,5.966978646412833
2017-02-22 10:00:00,367.6775998,440.3666666666666,336.7004477,2,2,7.8405935811517145
2017-02-22 11:00:00,365.3751549,539.1833333333333,367.6775998,2,2,9.17988502052864
2017-02-22 12:00:00,334.7463953,580.1916666666667,365.3751549,2,2,9.893582466233818
2017-02-22 13:00:00,315.8560767,561.6,334.7463953,2,2,9.933048616783237
2017-02-22 14:00:00,321.6783358,499.1166666666666,315.8560767,2,2,9.295593919237854
2017-02-22 15:00:00,329.6724642,378.575,321.6783358,2,2,8.024659857791692
2017-02-22 16:00:00,324.4587943,230.14166666666665,329.6724642,2,2,6.206858488414452
2017-02-22 17:00:00,299.4982375,79.71416666666666,324.4587943,2,2,3.96606997037041
2017-02-22 18:00:00,252.7124655,6.2156666666666665,299.4982375,2,2,1.455000338086137
2017-02-22 19:00:00,175.6253274,1.2873333333333334,252.7124655,2,2,-1.1552251627369503
2017-02-22 20:00:00,133.9974825,1.11675,175.6253274,2,2,-3.6867239778193617
2017-02-22 21:00:00,111.8962259,1.1096666666666668,133.9974825,2,2,-5.966978646412833
2017-02-22 22:00:00,102.5295265,1.1535833333333334,111.8962259,2,2,-7.840593581151714
2017-02-22 23:00:00,99.3000712,1.0775,102.5295265,2,2,-9.179885020528637
2017-02-23 00:00:00,90.9688134,1.0798333333333334,99.3000712,3,2,-9.893582466233818
2017-02-23 01:00:00,78.6214014,1.0106666666666666,90.9688134,3,2,-9.933048616783237
2017-02-23 02:00:00,75.4705969,0.9391666666666666,78.6214014,3,2,-9.29559391923785
2017-02-23 03:00:00,73.4663378,0.87475,75.4705969,3,2,-8.024659857791685
2017-02-23 04:00:00,76.3430099,0.9046666666666666,73.4663378,3,2,-6.2068584884144515
2017-02-23 05:00:00,89.2644582,0.8285833333333333,76.3430099,3,2,-3.9660699703704005
2017-02-23 06:00:00,104.792646,0.9393333333333334,89.2644582,3,2,-1.455000338086136
2017-02-23 07:00:00,185.7812074,15.046333333333335,104.792646,3,2,1.1552251627369516
2017-02-23 08:00:00,296.1569148,107.53000000000002,185.7812074,3,2,3.686723977819363
2017-02-23 09:00:00,334.6658355,241.76666666666665,296.1569148,3,2,5.966978646412833
2017-02-23 10:00:00,350.8148301,374.0416666666667,334.6658355,3,2,7.8405935811517145
2017-02-23 11:00:00,336.5059206,472.39166666666665,350.8148301,3,2,9.17988502052864
2017-02-23 12:00:00,367.2996178,525.1583333333333,336.5059206,3,2,9.893582466233818
2017-02-23 13:00:00,297.2379815,518.775,367.2996178,3,2,9.933048616783237
2017-02-23 14:00:00,309.0356015,445.64166666666665,297.2379815,3,2,9.295593919237854
2017-02-23 15:00:00,306.8782406,324.59166666666664,309.0356015,3,2,8.024659857791692
2017-02-23 16:00:00,309.9011421,194.99166666666667,306.8782406,3,2,6.206858488414452
2017-02-23 17:00:00,302.043889,75.0625,309.9011421,3,2,3.96606997037041
2017-02-23 18:00:00,270.197951,6.39525,302.043889,3,2,1.455000338086137
2017-02-23 19:00:00,199.5697235,0.7615833333333333,270.197951,3,2,-1.1552251627369503
2017-02-23 20:00:00,135.7953787,0.6370833333333333,199.5697235,3,2,-3.6867239778193617
2017-02-23 21:00:00,109.368519,0.5653333333333334,135.7953787,3,2,-5.966978646412833
2017-02-23 22:00:00,93.2109339,0.4661666666666667,109.368519,3,2,-7.840593581151714
2017-02-23 23:00:00,91.798083,0.4813846153846154,93.2109339,3,2,-9.179885020528637
2017-02-24 00:00:00,85.189125,0.7361666666666666,91.798083,4,2,-9.893582466233818
2017-02-24 01:00:00,79.4875147,0.8885,85.189125,4,2,-9.933048616783237
2017-02-24 02:00:00,77.3257631,0.57925,79.4875147,4,2,-9.29559391923785
2017-02-24 03:00:00,74.1549141,0.8423333333333334,77.3257631,4,2,-8.024659857791685
2017-02-24 04:00:00,75.7378569,0.7430833333333333,74.1549141,4,2,-6.2068584884144515
2017-02-24 05:00:00,89.146482,0.7293333333333334,75.7378569,4,2,-3.9660699703704005
2017-02-24 06:00:00,104.8443799,0.9069166666666667,89.146482,4,2,-1.455000338086136
2017-02-24 07:00:00,187.4145478,6.310333333333333,104.8443799,4,2,1.1552251627369516
2017-02-24 08:00:00,294.0972947,45.63833333333333,187.4145478,4,2,3.686723977819363
2017-02-24 09:00:00,323.2874319,290.3,294.0972947,4,2,5.966978646412833
2017-02-24 10:00:00,341.0191784,522.0416666666666,323.2874319,4,2,7.8405935811517145
2017-02-24 11:00:00,341.2060695,613.8666666666667,341.0191784,4,2,9.17988502052864
2017-02-24 12:00:00,345.2600219,678.6833333333333,341.2060695,4,2,9.893582466233818
2017-02-24 13:00:00,316.5295719,660.25,345.2600219,4,2,9.933048616783237
2017-02-24 14:00:00,304.6086305,593.45,316.5295719,4,2,9.295593919237854
2017-02-24 15:00:00,302.8859489,472.93333333333334,304.6086305,4,2,8.024659857791692
2017-02-24 16:00:00,301.6059644,311.3333333333333,302.8859489,4,2,6.206858488414452
2017-02-24 17:00:00,262.378687,129.97583333333333,301.6059644,4,2,3.96606997037041
2017-02-24 18:00:00,231.6918938,7.909833333333332,262.378687,4,2,1.455000338086137
2017-02-24 19:00:00,158.1295333,0.9854166666666666,231.6918938,4,2,-1.1552251627369503
2017-02-24 20:00:00,120.1356608,1.01075,158.1295333,4,2,-3.6867239778193617
2017-02-24 21:00:00,105.2628327,0.9925,120.1356608,4,2,-5.966978646412833
2017-02-24 22:00:00,101.3825993,1.0709166666666667,105.2628327,4,2,-7.840593581151714
2017-02-24 23:00:00,92.0809968,0.8354166666666667,101.3825993,4,2,-9.179885020528637
2017-02-25 00:00:00,84.1685736,0.8978333333333333,92.0809968,5,2,-9.893582466233818
2017-02-25 01:00:00,80.9877978,0.8561666666666667,84.1685736,5,2,-9.933048616783237
2017-02-25 02:00:00,80.46435,0.9093333333333334,80.9877978,5,2,-9.29559391923785
2017-02-25 03:00:00,78.6494637,0.89075,80.46435,5,2,-8.024659857791685
2017-02-25 04:00:00,78.4413827,1.1309166666666666,78.6494637,5,2,-6.2068584884144515
2017-02-25 05:00:00,77.3910509,0.7245833333333334,78.4413827,5,2,-3.9660699703704005
2017-02-25 06:00:00,78.7951204,1.0332307692307692,77.3910509,5,2,-1.455000338086136
2017-02-25 07:00:00,84.8449323,28.009583333333335,78.7951204,5,2,1.1552251627369516
2017-02-25 08:00:00,90.568687,66.35916666666667,84.8449323,5,2,3.686723977819363
2017-02-25 09:00:00,92.1088682,105.675,90.568687,5,2,5.966978646412833
2017-02-25 10:00:00,93.7040286,232.85833333333335,92.1088682,5,2,7.8405935811517145
2017-02-25 11:00:00,94.4777463,190.1916666666667,93.7040286,5,2,9.17988502052864
2017-02-25 12:00:00,94.1950234,276.0083333333333,94.4777463,5,2,9.893582466233818
2017-02-25 13:00:00,90.6923902,229.5583333333333,94.1950234,5,2,9.933048616783237
2017-02-25 14:00:00,88.1356665,196.79999999999998,90.6923902,5,2,9.295593919237854
2017-02-25 15:00:00,87.0399005,189.29999999999998,88.1356665,5,2,8.024659857791692
2017-02-25 16:00:00,85.5999418,112.0525,87.0399005,5,2,6.206858488414452
2017-02-25 17:00:00,84.5270838,31.996666666666666,85.5999418,5,2,3.96606997037041
2017-02-25 18:00:00,85.1916067,2.33275,84.5270838,5,2,1.455000338086137
2017-02-25 19:00:00,83.4981328,0.9439166666666666,85.1916067,5,2,-1.1552251627369503
2017-02-25 20:00:00,81.9403888,0.9322499999999999,83.4981328,5,2,-3.6867239778193617
2017-02-25 21:00:00,80.1633007,0.771,81.9403888,5,2,-5.966978646412833
2017-02-25 22:00:00,77.0789294,0.90925,80.1633007,5,2,-7.840593581151714
2017-02-25 23:00:00,77.7209261,0.7154166666666667,77.0789294,5,2,-9.179885020528637
2017-02-26 00:00:00,78.3235974,0.9368333333333334,77.7209261,6,2,-9.893582466233818
2017-02-26 01:00:00,77.7686511,0.8816666666666667,78.3235974,6,2,-9.933048616783237
2017-02-26 02:00:00,77.9375976,0.8539166666666667,77.7686511,6,2,-9.29559391923785
2017-02-26 03:00:00,78.0357202,0.8492500000000001,77.9375976,6,2,-8.024659857791685
2017-02-26 04:00:00,76.8040334,0.5584166666666667,78.0357202,6,2,-6.2068584884144515
2017-02-26 05:00:00,78.7935932,0.87925,76.8040334,6,2,-3.9660699703704005
2017-02-26 06:00:00,78.4730721,0.71775,78.7935932,6,2,-1.455000338086136
2017-02-26 07:00:00,78.4060662,9.608916666666667,78.4730721,6,2,1.1552251627369516
2017-02-26 08:00:00,77.5689697,49.666666666666664,78.4060662,6,2,3.686723977819363
2017-02-26 09:00:00,79.2017374,115.53333333333335,77.5689697,6,2,5.966978646412833
2017-02-26 10:00:00,79.7419844,256.26666666666665,79.2017374,6,2,7.8405935811517145
2017-02-26 11:00:00,81.2542942,335.625,79.7419844,6,2,9.17988502052864
2017-02-26 12:00:00,80.4055528,497.90000000000003,81.2542942,6,2,9.893582466233818
2017-02-26 13:00:00,80.2339337,332.9,80.4055528,6,2,9.933048616783237
2017-02-26 14:00:00,79.7610744,215.76666666666665,80.2339337,6,2,9.295593919237854
2017-02-26 15:00:00,81.046595,141.0,79.7610744,6,2,8.024659857791692
2017-02-26 16:00:00,82.835328,92.1125,81.046595,6,2,6.206858488414452
2017-02-26 17:00:00,84.0402888,23.7975,82.835328,6,2,3.96606997037041
2017-02-26 18:00:00,84.4631323,5.087166666666667,84.0402888,6,2,1.455000338086137
2017-02-26 19:00:00,83.9299486,0.7453333333333333,84.4631323,6,2,-1.1552251627369503
2017-02-26 20:00:00,81.4619934,0.73825,83.9299486,6,2,-3.6867239778193617
2017-02-26 21:00:00,81.2376859,0.7085833333333333,81.4619934,6,2,-5.966978646412833
2017-02-26 22:00:00,81.9153809,1.0478333333333334,81.2376859,6,2,-7.840593581151714
2017-02-26 23:00:00,80.1529921,0.9204615384615386,81.9153809,6,2,-9.179885020528637
2017-02-27 00:00:00,78.8018019,0.7339166666666667,80.1529921,0,2,-9.893582466233818
2017-02-27 01:00:00,72.0548232,0.86325,78.8018019,0,2,-9.933048616783237
2017-02-27 02:00:00,71.2412074,0.64175,72.0548232,0,2,-9.29559391923785
2017-02-27 03:00:00,70.1929755,0.5838333333333333,71.2412074,0,2,-8.024659857791685
2017-02-27 04:00:00,70.3741396,0.6624166666666667,70.1929755,0,2,-6.2068584884144515
2017-02-27 05:00:00,73.3714605,0.76175,70.3741396,0,2,-3.9660699703704005
2017-02-27 06:00:00,87.1027066,0.8676666666666666,73.3714605,0,2,-1.455000338086136
2017-02-27 07:00:00,163.8868864,25.35891666666667,87.1027066,0,2,1.1552251627369516
2017-02-27 08:00:00,250.023639,98.92,163.8868864,0,2,3.686723977819363
2017-02-27 09:00:00,257.2581763,178.65833333333333,250.023639,0,2,5.966978646412833
2017-02-27 10:00:00,262.9149251,466.4666666666667,257.2581763,0,2,7.8405935811517145
2017-02-27 11:00:00,260.3135308,410.90000000000003,262.9149251,0,2,9.17988502052864
2017-02-27 12:00:00,256.0975043,261.90000000000003,260.3135308,0,2,9.893582466233818
2017-02-27 13:00:00,261.637995,294.1166666666667,256.0975043,0,2,9.933048616783237
2017-02-27 14:00:00,255.4770793,235.525,261.637995,0,2,9.295593919237854
2017-02-27 15:00:00,252.8919115,153.55833333333334,255.4770793,0,2,8.024659857791692
2017-02-27 16:00:00,252.5534458,97.94166666666666,252.8919115,0,2,6.206858488414452
2017-02-27 17:00:00,210.0253165,67.5225,252.5534458,0,2,3.96606997037041
2017-02-27 18:00:00,200.2582998,5.225833333333333,210.0253165,0,2,1.455000338086137
2017-02-27 19:00:00,145.4644637,1.27825,200.2582998,0,2,-1.1552251627369503
2017-02-27 20:00:00,110.3797163,0.7061666666666667,145.4644637,0,2,-3.6867239778193617
2017-02-27 21:00:00,87.5765204,0.8446666666666666,110.3797163,0,2,-5.966978646412833
2017-02-27 22:00:00,75.9291387,0.8815833333333334,87.5765204,0,2,-7.840593581151714
2017-02-27 23:00:00,75.6546245,0.8075833333333334,75.9291387,0,2,-9.179885020528637
2017-02-28 00:00:00,75.6559608,0.7453333333333334,75.6546245,1,2,-9.893582466233818
2017-02-28 01:00:00,69.1875052,0.78025,75.6559608,1,2,-9.933048616783237
2017-02-28 02:00:00,68.4563582,0.9161666666666667,69.1875052,1,2,-9.29559391923785
2017-02-28 03:00:00,70.4470634,0.8076666666666666,68.4563582,1,2,-8.024659857791685
2017-02-28 04:00:00,70.1937391,0.8885000000000001,70.4470634,1,2,-6.2068584884144515
2017-02-28 05:00:00,68.4909111,0.8009166666666667,70.1937391,1,2,-3.9660699703704005
2017-02-28 06:00:00,67.2437614,0.8977499999999999,68.4909111,1,2,-1.455000338086136
2017-02-28 07:00:00,128.1593787,26.825166666666664,67.2437614,1,2,1.1552251627369516
2017-02-28 08:00:00,194.8892373,168.95833333333334,128.1593787,1,2,3.686723977819363
2017-02-28 09:00:00,193.6754951,271.8,194.8892373,1,2,5.966978646412833
2017-02-28 10:00:00,195.1568791,424.2833333333333,193.6754951,1,2,7.8405935811517145
2017-02-28 11:00:00,199.8698183,420.19166666666666,195.1568791,1,2,9.17988502052864
2017-02-28 12:00:00,199.0143954,360.1666666666667,199.8698183,1,2,9.893582466233818
2017-02-28 13:00:00,174.5812953,405.4083333333333,199.0143954,1,2,9.933048616783237
2017-02-28 14:00:00,162.9530036,352.19166666666666,174.5812953,1,2,9.295593919237854
2017-02-28 15:00:00,167.5517846,208.29166666666666,162.9530036,1,2,8.024659857791692
2017-02-28 16:00:00,175.8715884,258.35833333333335,167.5517846,1,2,6.206858488414452
2017-02-28 17:00:00,161.5727966,63.112500000000004,175.8715884,1,2,3.96606997037041
2017-02-28 18:00:00,144.079866,7.147166666666667,161.5727966,1,2,1.455000338086137
2017-02-28 19:00:00,96.6110538,0.8214166666666666,144.079866,1,2,-1.1552251627369503
2017-02-28 20:00:00,81.3316087,0.9001666666666667,96.6110538,1,2,-3.6867239778193617
2017-02-28 21:00:00,79.1841746,0.8885833333333334,81.3316087,1,2,-5.966978646412833
2017-02-28 22:00:00,81.6177678,1.3131666666666666,79.1841746,1,2,-7.840593581151714
2017-02-28 23:00:00,79.4374989,0.9231666666666666,81.6177678,1,2,-9.179885020528637
2017-03-01 00:00:00,77.303046,1.2138333333333333,79.4374989,2,3,-9.893582466233818
2017-03-01 01:00:00,72.3196015,0.8054166666666668,77.303046,2,3,-9.933048616783237
2017-03-01 02:00:00,71.831852,1.1861666666666666,72.3196015,2,3,-9.29559391923785
2017-03-01 03:00:00,69.5557513,0.8931666666666667,71.831852,2,3,-8.024659857791685
2017-03-01 04:00:00,69.52578,1.2370833333333333,69.5557513,2,3,-6.2068584884144515
2017-03-01 05:00:00,80.3049485,1.14,69.52578,2,3,-3.9660699703704005
2017-03-01 06:00:00,97.591898,0.9553333333333334,80.3049485,2,3,-1.455000338086136
2017-03-01 07:00:00,183.0820723,10.5665,97.591898,2,3,1.1552251627369516
2017-03-01 08:00:00,295.999995,75.25916666666667,183.0820723,2,3,3.686723977819363
2017-03-01 09:00:00,339.2848519,162.93333333333334,295.999995,2,3,5.966978646412833
2017-03-01 10:00:00,369.4879045,259.09999999999997,339.2848519,2,3,7.8405935811517145
2017-03-01 11:00:00,391.5576626,114.59833333333334,369.4879045,2,3,9.17988502052864
2017-03-01 12:00:00,401.9178056,204.25,391.5576626,2,3,9.893582466233818
2017-03-01 13:00:00,360.9997269,243.95000000000002,401.9178056,2,3,9.933048616783237
2017-03-01 14:00:00,346.1562974,203.38333333333333,360.9997269,2,3,9.295593919237854
2017-03-01 15:00:00,345.6685479,111.69166666666666,346.1562974,2,3,8.024659857791692
2017-03-01 16:00:00,343.518823,86.08083333333333,345.6685479,2,3,6.206858488414452
2017-03-01 17:00:00,319.1202758,29.585000000000004,343.518823,2,3,3.96606997037041
2017-03-01 18:00:00,276.3749023,3.0820833333333333,319.1202758,2,3,1.455000338086137
2017-03-01 19:00:00,179.1869487,0.8860833333333332,276.3749023,2,3,-1.1552251627369503
2017-03-01 20:00:00,127.8695925,0.9482499999999999,179.1869487,2,3,-3.6867239778193617
2017-03-01 21:00:00,97.8545764,1.0779166666666666,127.8695925,2,3,-5.966978646412833
2017-03-01 22:00:00,88.2916318,1.1676666666666666,97.8545764,2,3,-7.840593581151714
2017-03-01 23:00:00,89.9516982,1.1446666666666667,88.2916318,2,3,-9.179885020528637
2017-03-02 00:00:00,77.1507078,0.9785,89.9516982,3,3,-9.893582466233818
2017-03-02 01:00:00,68.5936153,0.8516666666666667,77.1507078,3,3,-9.933048616783237
